clf,dataset_name,dataset_type,auc,n_estimators
RSIF,TwoLeadECG,timeseries,0.4194,5
RSIF,TwoLeadECG,timeseries,0.6079,5
RSIF,TwoLeadECG,timeseries,0.8454,10
RSIF,TwoLeadECG,timeseries,0.8737,10
RSIF,TwoLeadECG,timeseries,0.6197,10
RSIF,TwoLeadECG,timeseries,0.7721,10
RSIF,TwoLeadECG,timeseries,0.7635,10
RSIF,TwoLeadECG,timeseries,0.7219,10
RSIF,TwoLeadECG,timeseries,0.7581,10
RSIF,TwoLeadECG,timeseries,0.7257,10
RSIF,TwoLeadECG,timeseries,0.706,10
RSIF,TwoLeadECG,timeseries,0.3229,10
RSIF,TwoLeadECG,timeseries,0.8438,25
RSIF,TwoLeadECG,timeseries,0.9244,25
RSIF,TwoLeadECG,timeseries,0.661,25
RSIF,TwoLeadECG,timeseries,0.8438,25
RSIF,TwoLeadECG,timeseries,0.5632,25
RSIF,TwoLeadECG,timeseries,0.7778,25
RSIF,TwoLeadECG,timeseries,0.8368,25
RSIF,TwoLeadECG,timeseries,0.7168,25
RSIF,TwoLeadECG,timeseries,0.6076,25
RSIF,TwoLeadECG,timeseries,0.6032,25
RSIF,TwoLeadECG,timeseries,0.7886,50
RSIF,TwoLeadECG,timeseries,0.8483,50
RSIF,TwoLeadECG,timeseries,0.6667,50
RSIF,TwoLeadECG,timeseries,0.8203,50
RSIF,TwoLeadECG,timeseries,0.6038,50
RSIF,TwoLeadECG,timeseries,0.8127,50
RSIF,TwoLeadECG,timeseries,0.786,50
RSIF,TwoLeadECG,timeseries,0.7238,50
RSIF,TwoLeadECG,timeseries,0.6927,50
RSIF,TwoLeadECG,timeseries,0.6133,50
RSIF,TwoLeadECG,timeseries,0.8248,100
RSIF,TwoLeadECG,timeseries,0.8749,100
RSIF,TwoLeadECG,timeseries,0.6679,100
RSIF,TwoLeadECG,timeseries,0.8171,100
RSIF,TwoLeadECG,timeseries,0.6057,100
RSIF,TwoLeadECG,timeseries,0.7727,100
RSIF,TwoLeadECG,timeseries,0.7937,100
RSIF,TwoLeadECG,timeseries,0.7016,100
RSIF,TwoLeadECG,timeseries,0.6711,100
RSIF,TwoLeadECG,timeseries,0.5651,100
RSIF,TwoLeadECG,timeseries,0.84,200
RSIF,TwoLeadECG,timeseries,0.894,200
RSIF,TwoLeadECG,timeseries,0.6305,200
RSIF,TwoLeadECG,timeseries,0.8095,200
RSIF,TwoLeadECG,timeseries,0.6127,200
RSIF,TwoLeadECG,timeseries,0.7956,200
RSIF,TwoLeadECG,timeseries,0.793,200
RSIF,TwoLeadECG,timeseries,0.6965,200
RSIF,TwoLeadECG,timeseries,0.6444,200
RSIF,TwoLeadECG,timeseries,0.5994,200
RSIF,TwoLeadECG,timeseries,0.8648,300
RSIF,TwoLeadECG,timeseries,0.8552,300
RSIF,TwoLeadECG,timeseries,0.6451,300
RSIF,TwoLeadECG,timeseries,0.7905,300
RSIF,TwoLeadECG,timeseries,0.6527,300
RSIF,TwoLeadECG,timeseries,0.7702,300
RSIF,TwoLeadECG,timeseries,0.7981,300
RSIF,TwoLeadECG,timeseries,0.6978,300
RSIF,TwoLeadECG,timeseries,0.6978,300
RSIF,TwoLeadECG,timeseries,0.6248,300
RSIF,agnews_1,nlp,0.494,1
RSIF,agnews_1,nlp,0.473,1
RSIF,agnews_1,nlp,0.5368,1
RSIF,agnews_1,nlp,0.5651,1
RSIF,agnews_1,nlp,0.5599,1
RSIF,agnews_1,nlp,0.5325,1
RSIF,agnews_1,nlp,0.5776,1
RSIF,agnews_1,nlp,0.597,1
RSIF,agnews_1,nlp,0.5204,1
RSIF,agnews_1,nlp,0.5122,1
RSIF,agnews_1,nlp,0.5567,5
RSIF,agnews_1,nlp,0.6854,5
RSIF,agnews_1,nlp,0.5409,5
RSIF,agnews_1,nlp,0.6085,5
RSIF,agnews_1,nlp,0.6348,5
RSIF,agnews_1,nlp,0.5752,5
RSIF,agnews_1,nlp,0.5674,5
RSIF,agnews_1,nlp,0.6398,5
RSIF,agnews_1,nlp,0.5309,5
RSIF,agnews_1,nlp,0.6079,5
RSIF,agnews_1,nlp,0.5145,10
RSIF,agnews_1,nlp,0.6841,10
RSIF,agnews_1,nlp,0.6335,10
RSIF,agnews_1,nlp,0.6394,10
RSIF,agnews_1,nlp,0.6417,10
RSIF,agnews_1,nlp,0.6647,10
RSIF,agnews_1,nlp,0.6295,10
RSIF,agnews_1,nlp,0.6407,10
RSIF,agnews_1,nlp,0.6331,10
RSIF,agnews_1,nlp,0.6843,10
RSIF,agnews_1,nlp,0.5754,25
RSIF,agnews_1,nlp,0.6644,25
RSIF,agnews_1,nlp,0.7151,25
RSIF,agnews_1,nlp,0.6915,25
RSIF,agnews_1,nlp,0.7459,25
RSIF,agnews_1,nlp,0.7097,25
RSIF,agnews_1,nlp,0.6728,25
RSIF,agnews_1,nlp,0.6927,25
RSIF,agnews_1,nlp,0.7077,25
RSIF,agnews_1,nlp,0.7507,25
RSIF,agnews_1,nlp,0.6139,50
RSIF,agnews_1,nlp,0.7291,50
RSIF,agnews_1,nlp,0.6858,50
RSIF,agnews_1,nlp,0.715,50
RSIF,agnews_1,nlp,0.7304,50
RSIF,agnews_1,nlp,0.7104,50
RSIF,agnews_1,nlp,0.691,50
RSIF,agnews_1,nlp,0.7012,50
RSIF,agnews_1,nlp,0.7031,50
RSIF,agnews_1,nlp,0.7399,50
RSIF,agnews_1,nlp,0.643,100
RSIF,agnews_1,nlp,0.7323,100
RSIF,agnews_1,nlp,0.7184,100
RSIF,agnews_1,nlp,0.7403,100
RSIF,agnews_1,nlp,0.7308,100
RSIF,agnews_1,nlp,0.7072,100
RSIF,agnews_1,nlp,0.7089,100
RSIF,agnews_1,nlp,0.6974,100
RSIF,agnews_1,nlp,0.717,100
RSIF,agnews_1,nlp,0.7182,100
RSIF,agnews_1,nlp,0.6523,200
RSIF,agnews_1,nlp,0.7377,200
RSIF,agnews_1,nlp,0.7257,200
RSIF,agnews_1,nlp,0.7438,200
RSIF,agnews_1,nlp,0.7133,200
RSIF,agnews_1,nlp,0.713,200
RSIF,agnews_1,nlp,0.7457,200
RSIF,agnews_1,nlp,0.7253,200
RSIF,agnews_1,nlp,0.7245,200
RSIF,agnews_1,nlp,0.7397,200
RSIF,agnews_1,nlp,0.6649,300
RSIF,agnews_1,nlp,0.7335,300
RSIF,agnews_1,nlp,0.7336,300
RSIF,agnews_1,nlp,0.7495,300
RSIF,agnews_1,nlp,0.7239,300
RSIF,agnews_1,nlp,0.7329,300
RSIF,agnews_1,nlp,0.7366,300
RSIF,agnews_1,nlp,0.7094,300
RSIF,agnews_1,nlp,0.7207,300
RSIF,agnews_1,nlp,0.7481,300
IForest,21_Lymphography,numerical,0.9651,1
IForest,21_Lymphography,numerical,0.9651,1
IForest,21_Lymphography,numerical,0.7151,1
IForest,21_Lymphography,numerical,0.8721,1
IForest,21_Lymphography,numerical,0.7965,1
IForest,21_Lymphography,numerical,0.9593,1
IForest,21_Lymphography,numerical,0.9651,1
IForest,21_Lymphography,numerical,0.7965,1
IForest,21_Lymphography,numerical,0.8953,1
IForest,21_Lymphography,numerical,0.8837,1
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,0.9884,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,0.9884,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,5
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,0.9884,10
IForest,21_Lymphography,numerical,0.9884,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,10
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,25
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,50
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,100
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,200
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,21_Lymphography,numerical,1.0,300
IForest,36_speech,numerical,0.425,1
IForest,36_speech,numerical,0.4708,1
IForest,36_speech,numerical,0.4067,1
IForest,36_speech,numerical,0.5082,1
IForest,36_speech,numerical,0.5136,1
IForest,36_speech,numerical,0.4108,1
IForest,36_speech,numerical,0.5425,1
IForest,36_speech,numerical,0.4689,1
IForest,36_speech,numerical,0.4666,1
IForest,36_speech,numerical,0.455,1
IForest,36_speech,numerical,0.5382,5
IForest,36_speech,numerical,0.5472,5
IForest,36_speech,numerical,0.4896,5
IForest,36_speech,numerical,0.5232,5
IForest,36_speech,numerical,0.4692,5
IForest,36_speech,numerical,0.4526,5
IForest,36_speech,numerical,0.4495,5
IForest,36_speech,numerical,0.4025,5
IForest,36_speech,numerical,0.5842,5
IForest,36_speech,numerical,0.4942,5
IForest,36_speech,numerical,0.4982,10
IForest,36_speech,numerical,0.5107,10
IForest,36_speech,numerical,0.4365,10
IForest,36_speech,numerical,0.4042,10
IForest,36_speech,numerical,0.4096,10
IForest,36_speech,numerical,0.405,10
IForest,36_speech,numerical,0.4483,10
IForest,36_speech,numerical,0.4393,10
IForest,36_speech,numerical,0.5567,10
IForest,36_speech,numerical,0.4728,10
IForest,36_speech,numerical,0.4408,25
IForest,36_speech,numerical,0.5333,25
IForest,36_speech,numerical,0.3589,25
IForest,36_speech,numerical,0.4286,25
IForest,36_speech,numerical,0.2968,25
IForest,36_speech,numerical,0.3515,25
IForest,36_speech,numerical,0.4425,25
IForest,36_speech,numerical,0.3591,25
IForest,36_speech,numerical,0.4857,25
IForest,36_speech,numerical,0.4295,25
IForest,36_speech,numerical,0.4564,50
IForest,36_speech,numerical,0.4975,50
IForest,36_speech,numerical,0.437,50
IForest,36_speech,numerical,0.4661,50
IForest,36_speech,numerical,0.3072,50
IForest,36_speech,numerical,0.351,50
IForest,36_speech,numerical,0.4326,50
IForest,36_speech,numerical,0.3499,50
IForest,36_speech,numerical,0.4838,50
IForest,36_speech,numerical,0.4326,50
IForest,36_speech,numerical,0.4107,100
IForest,36_speech,numerical,0.5321,100
IForest,36_speech,numerical,0.3821,100
IForest,36_speech,numerical,0.424,100
IForest,36_speech,numerical,0.3416,100
IForest,36_speech,numerical,0.3357,100
IForest,36_speech,numerical,0.4646,100
IForest,36_speech,numerical,0.3215,100
IForest,36_speech,numerical,0.5315,100
IForest,36_speech,numerical,0.4416,100
IForest,36_speech,numerical,0.4139,200
IForest,36_speech,numerical,0.544,200
IForest,36_speech,numerical,0.3976,200
IForest,36_speech,numerical,0.4208,200
IForest,36_speech,numerical,0.3381,200
IForest,36_speech,numerical,0.3653,200
IForest,36_speech,numerical,0.4243,200
IForest,36_speech,numerical,0.3119,200
IForest,36_speech,numerical,0.5192,200
IForest,36_speech,numerical,0.4532,200
IForest,36_speech,numerical,0.4171,300
IForest,36_speech,numerical,0.5374,300
IForest,36_speech,numerical,0.406,300
IForest,36_speech,numerical,0.4109,300
IForest,36_speech,numerical,0.3376,300
IForest,36_speech,numerical,0.3574,300
IForest,36_speech,numerical,0.4202,300
IForest,36_speech,numerical,0.3123,300
IForest,36_speech,numerical,0.5344,300
IForest,36_speech,numerical,0.4537,300
IForest,6_cardio,numerical,0.7781,1
IForest,6_cardio,numerical,0.6187,1
IForest,6_cardio,numerical,0.6224,1
IForest,6_cardio,numerical,0.5644,1
IForest,6_cardio,numerical,0.7327,1
IForest,6_cardio,numerical,0.6138,1
IForest,6_cardio,numerical,0.5886,1
IForest,6_cardio,numerical,0.7482,1
IForest,6_cardio,numerical,0.6872,1
IForest,6_cardio,numerical,0.7324,1
IForest,6_cardio,numerical,0.8529,5
IForest,6_cardio,numerical,0.7097,5
IForest,6_cardio,numerical,0.7888,5
IForest,6_cardio,numerical,0.7776,5
IForest,6_cardio,numerical,0.8834,5
IForest,6_cardio,numerical,0.8252,5
IForest,6_cardio,numerical,0.7555,5
IForest,6_cardio,numerical,0.8768,5
IForest,6_cardio,numerical,0.7708,5
IForest,6_cardio,numerical,0.7843,5
IForest,6_cardio,numerical,0.8969,10
IForest,6_cardio,numerical,0.7948,10
IForest,6_cardio,numerical,0.8016,10
IForest,6_cardio,numerical,0.7975,10
IForest,6_cardio,numerical,0.8885,10
IForest,6_cardio,numerical,0.8349,10
IForest,6_cardio,numerical,0.8238,10
IForest,6_cardio,numerical,0.8749,10
IForest,6_cardio,numerical,0.743,10
IForest,6_cardio,numerical,0.8159,10
IForest,6_cardio,numerical,0.9446,25
IForest,6_cardio,numerical,0.881,25
IForest,6_cardio,numerical,0.8591,25
IForest,6_cardio,numerical,0.8814,25
IForest,6_cardio,numerical,0.9089,25
IForest,6_cardio,numerical,0.8857,25
IForest,6_cardio,numerical,0.8709,25
IForest,6_cardio,numerical,0.9096,25
IForest,6_cardio,numerical,0.8561,25
IForest,6_cardio,numerical,0.9036,25
IForest,6_cardio,numerical,0.9309,50
IForest,6_cardio,numerical,0.9099,50
IForest,6_cardio,numerical,0.8839,50
IForest,6_cardio,numerical,0.9022,50
IForest,6_cardio,numerical,0.8946,50
IForest,6_cardio,numerical,0.9272,50
IForest,6_cardio,numerical,0.8933,50
IForest,6_cardio,numerical,0.925,50
IForest,6_cardio,numerical,0.8704,50
IForest,6_cardio,numerical,0.9224,50
IForest,6_cardio,numerical,0.9317,100
IForest,6_cardio,numerical,0.913,100
IForest,6_cardio,numerical,0.9095,100
IForest,6_cardio,numerical,0.9173,100
IForest,6_cardio,numerical,0.9209,100
IForest,6_cardio,numerical,0.942,100
IForest,6_cardio,numerical,0.9091,100
IForest,6_cardio,numerical,0.928,100
IForest,6_cardio,numerical,0.8867,100
IForest,6_cardio,numerical,0.9264,100
IForest,6_cardio,numerical,0.9415,200
IForest,6_cardio,numerical,0.9156,200
IForest,6_cardio,numerical,0.913,200
IForest,6_cardio,numerical,0.9197,200
IForest,6_cardio,numerical,0.9328,200
IForest,6_cardio,numerical,0.9508,200
IForest,6_cardio,numerical,0.9121,200
IForest,6_cardio,numerical,0.9301,200
IForest,6_cardio,numerical,0.8923,200
IForest,6_cardio,numerical,0.9301,200
IForest,6_cardio,numerical,0.9475,300
IForest,6_cardio,numerical,0.9255,300
IForest,6_cardio,numerical,0.9203,300
IForest,6_cardio,numerical,0.9258,300
IForest,6_cardio,numerical,0.9358,300
IForest,6_cardio,numerical,0.9547,300
IForest,6_cardio,numerical,0.9172,300
IForest,6_cardio,numerical,0.9355,300
IForest,6_cardio,numerical,0.9058,300
IForest,6_cardio,numerical,0.9398,300
IForest,26_optdigits,numerical,0.4255,1
IForest,26_optdigits,numerical,0.4465,1
IForest,26_optdigits,numerical,0.4608,1
IForest,26_optdigits,numerical,0.329,1
IForest,26_optdigits,numerical,0.5255,1
IForest,26_optdigits,numerical,0.3401,1
IForest,26_optdigits,numerical,0.3257,1
IForest,26_optdigits,numerical,0.3959,1
IForest,26_optdigits,numerical,0.4141,1
IForest,26_optdigits,numerical,0.3831,1
IForest,26_optdigits,numerical,0.6161,5
IForest,26_optdigits,numerical,0.559,5
IForest,26_optdigits,numerical,0.4025,5
IForest,26_optdigits,numerical,0.6401,5
IForest,26_optdigits,numerical,0.5371,5
IForest,26_optdigits,numerical,0.5746,5
IForest,26_optdigits,numerical,0.5329,5
IForest,26_optdigits,numerical,0.7161,5
IForest,26_optdigits,numerical,0.5984,5
IForest,26_optdigits,numerical,0.5373,5
IForest,26_optdigits,numerical,0.6157,10
IForest,26_optdigits,numerical,0.6324,10
IForest,26_optdigits,numerical,0.5908,10
IForest,26_optdigits,numerical,0.7192,10
IForest,26_optdigits,numerical,0.7099,10
IForest,26_optdigits,numerical,0.5495,10
IForest,26_optdigits,numerical,0.7402,10
IForest,26_optdigits,numerical,0.6893,10
IForest,26_optdigits,numerical,0.6939,10
IForest,26_optdigits,numerical,0.6746,10
IForest,26_optdigits,numerical,0.6962,25
IForest,26_optdigits,numerical,0.5676,25
IForest,26_optdigits,numerical,0.6459,25
IForest,26_optdigits,numerical,0.7873,25
IForest,26_optdigits,numerical,0.7585,25
IForest,26_optdigits,numerical,0.6991,25
IForest,26_optdigits,numerical,0.7658,25
IForest,26_optdigits,numerical,0.8166,25
IForest,26_optdigits,numerical,0.7892,25
IForest,26_optdigits,numerical,0.8077,25
IForest,26_optdigits,numerical,0.6908,50
IForest,26_optdigits,numerical,0.6156,50
IForest,26_optdigits,numerical,0.7077,50
IForest,26_optdigits,numerical,0.7597,50
IForest,26_optdigits,numerical,0.8043,50
IForest,26_optdigits,numerical,0.7077,50
IForest,26_optdigits,numerical,0.723,50
IForest,26_optdigits,numerical,0.7861,50
IForest,26_optdigits,numerical,0.7723,50
IForest,26_optdigits,numerical,0.82,50
IForest,26_optdigits,numerical,0.7305,100
IForest,26_optdigits,numerical,0.6282,100
IForest,26_optdigits,numerical,0.7248,100
IForest,26_optdigits,numerical,0.7912,100
IForest,26_optdigits,numerical,0.7594,100
IForest,26_optdigits,numerical,0.7175,100
IForest,26_optdigits,numerical,0.7558,100
IForest,26_optdigits,numerical,0.77,100
IForest,26_optdigits,numerical,0.7648,100
IForest,26_optdigits,numerical,0.7885,100
IForest,26_optdigits,numerical,0.685,200
IForest,26_optdigits,numerical,0.6865,200
IForest,26_optdigits,numerical,0.7463,200
IForest,26_optdigits,numerical,0.787,200
IForest,26_optdigits,numerical,0.7546,200
IForest,26_optdigits,numerical,0.7357,200
IForest,26_optdigits,numerical,0.7501,200
IForest,26_optdigits,numerical,0.7799,200
IForest,26_optdigits,numerical,0.7205,200
IForest,26_optdigits,numerical,0.7641,200
IForest,26_optdigits,numerical,0.7006,300
IForest,26_optdigits,numerical,0.6974,300
IForest,26_optdigits,numerical,0.753,300
IForest,26_optdigits,numerical,0.7673,300
IForest,26_optdigits,numerical,0.765,300
IForest,26_optdigits,numerical,0.7082,300
IForest,26_optdigits,numerical,0.7333,300
IForest,26_optdigits,numerical,0.774,300
IForest,26_optdigits,numerical,0.7154,300
IForest,26_optdigits,numerical,0.7351,300
IForest,COX2,graph,0.5936,1
IForest,COX2,graph,0.8236,1
IForest,COX2,graph,0.5518,1
IForest,COX2,graph,0.6464,1
IForest,COX2,graph,0.89,1
IForest,COX2,graph,0.4955,1
IForest,COX2,graph,0.59,1
IForest,COX2,graph,0.5309,1
IForest,COX2,graph,0.7845,1
IForest,COX2,graph,0.6464,1
IForest,COX2,graph,0.7327,5
IForest,COX2,graph,0.7436,5
IForest,COX2,graph,0.7518,5
IForest,COX2,graph,0.6745,5
IForest,COX2,graph,0.7682,5
IForest,COX2,graph,0.5036,5
IForest,COX2,graph,0.7845,5
IForest,COX2,graph,0.4809,5
IForest,COX2,graph,0.9091,5
IForest,COX2,graph,0.5709,5
IForest,COX2,graph,0.7336,10
IForest,COX2,graph,0.6627,10
IForest,COX2,graph,0.7809,10
IForest,COX2,graph,0.6255,10
IForest,COX2,graph,0.7518,10
IForest,COX2,graph,0.5073,10
IForest,COX2,graph,0.7518,10
IForest,COX2,graph,0.4782,10
IForest,COX2,graph,0.8436,10
IForest,COX2,graph,0.6036,10
IForest,COX2,graph,0.7127,25
IForest,COX2,graph,0.6027,25
IForest,COX2,graph,0.7591,25
IForest,COX2,graph,0.5882,25
IForest,COX2,graph,0.7055,25
IForest,COX2,graph,0.5927,25
IForest,COX2,graph,0.7518,25
IForest,COX2,graph,0.5255,25
IForest,COX2,graph,0.8164,25
IForest,COX2,graph,0.6382,25
IForest,COX2,graph,0.6964,50
IForest,COX2,graph,0.5445,50
IForest,COX2,graph,0.7373,50
IForest,COX2,graph,0.5864,50
IForest,COX2,graph,0.6764,50
IForest,COX2,graph,0.5691,50
IForest,COX2,graph,0.7518,50
IForest,COX2,graph,0.5164,50
IForest,COX2,graph,0.7891,50
IForest,COX2,graph,0.64,50
IForest,COX2,graph,0.6436,100
IForest,COX2,graph,0.5118,100
IForest,COX2,graph,0.7373,100
IForest,COX2,graph,0.5536,100
IForest,COX2,graph,0.6873,100
IForest,COX2,graph,0.5945,100
IForest,COX2,graph,0.7355,100
IForest,COX2,graph,0.5255,100
IForest,COX2,graph,0.7727,100
IForest,COX2,graph,0.6891,100
IForest,COX2,graph,0.6709,200
IForest,COX2,graph,0.4955,200
IForest,COX2,graph,0.7555,200
IForest,COX2,graph,0.5664,200
IForest,COX2,graph,0.6745,200
IForest,COX2,graph,0.6073,200
IForest,COX2,graph,0.7573,200
IForest,COX2,graph,0.5527,200
IForest,COX2,graph,0.7764,200
IForest,COX2,graph,0.6818,200
IForest,COX2,graph,0.6891,300
IForest,COX2,graph,0.5045,300
IForest,COX2,graph,0.75,300
IForest,COX2,graph,0.5864,300
IForest,COX2,graph,0.6709,300
IForest,COX2,graph,0.5964,300
IForest,COX2,graph,0.7609,300
IForest,COX2,graph,0.5564,300
IForest,COX2,graph,0.7764,300
IForest,COX2,graph,0.6618,300
IForest,BZR,graph,0.4573,1
IForest,BZR,graph,0.5573,1
IForest,BZR,graph,0.5562,1
IForest,BZR,graph,0.6,1
IForest,BZR,graph,0.3083,1
IForest,BZR,graph,0.7583,1
IForest,BZR,graph,0.4781,1
IForest,BZR,graph,0.7292,1
IForest,BZR,graph,0.6042,1
IForest,BZR,graph,0.5604,1
IForest,BZR,graph,0.6583,5
IForest,BZR,graph,0.6115,5
IForest,BZR,graph,0.3979,5
IForest,BZR,graph,0.6646,5
IForest,BZR,graph,0.4375,5
IForest,BZR,graph,0.7771,5
IForest,BZR,graph,0.6812,5
IForest,BZR,graph,0.7021,5
IForest,BZR,graph,0.6406,5
IForest,BZR,graph,0.5854,5
IForest,BZR,graph,0.5917,10
IForest,BZR,graph,0.5229,10
IForest,BZR,graph,0.3708,10
IForest,BZR,graph,0.4604,10
IForest,BZR,graph,0.3469,10
IForest,BZR,graph,0.6812,10
IForest,BZR,graph,0.5646,10
IForest,BZR,graph,0.575,10
IForest,BZR,graph,0.5396,10
IForest,BZR,graph,0.4969,10
IForest,BZR,graph,0.6312,25
IForest,BZR,graph,0.5521,25
IForest,BZR,graph,0.3875,25
IForest,BZR,graph,0.5979,25
IForest,BZR,graph,0.3594,25
IForest,BZR,graph,0.7479,25
IForest,BZR,graph,0.6229,25
IForest,BZR,graph,0.5979,25
IForest,BZR,graph,0.5354,25
IForest,BZR,graph,0.5958,25
IForest,BZR,graph,0.6167,50
IForest,BZR,graph,0.6042,50
IForest,BZR,graph,0.4562,50
IForest,BZR,graph,0.6396,50
IForest,BZR,graph,0.4031,50
IForest,BZR,graph,0.7896,50
IForest,BZR,graph,0.675,50
IForest,BZR,graph,0.6604,50
IForest,BZR,graph,0.6229,50
IForest,BZR,graph,0.6146,50
IForest,BZR,graph,0.6167,100
IForest,BZR,graph,0.6188,100
IForest,BZR,graph,0.4875,100
IForest,BZR,graph,0.625,100
IForest,BZR,graph,0.4198,100
IForest,BZR,graph,0.7854,100
IForest,BZR,graph,0.7125,100
IForest,BZR,graph,0.6479,100
IForest,BZR,graph,0.625,100
IForest,BZR,graph,0.6,100
IForest,BZR,graph,0.6458,200
IForest,BZR,graph,0.6167,200
IForest,BZR,graph,0.5375,200
IForest,BZR,graph,0.6375,200
IForest,BZR,graph,0.451,200
IForest,BZR,graph,0.7812,200
IForest,BZR,graph,0.7437,200
IForest,BZR,graph,0.6771,200
IForest,BZR,graph,0.6333,200
IForest,BZR,graph,0.6188,200
IForest,BZR,graph,0.6396,300
IForest,BZR,graph,0.6042,300
IForest,BZR,graph,0.5417,300
IForest,BZR,graph,0.6375,300
IForest,BZR,graph,0.4552,300
IForest,BZR,graph,0.7875,300
IForest,BZR,graph,0.7438,300
IForest,BZR,graph,0.6771,300
IForest,BZR,graph,0.6437,300
IForest,BZR,graph,0.6042,300
IForest,DHFR,graph,0.5051,1
IForest,DHFR,graph,0.555,1
IForest,DHFR,graph,0.5817,1
IForest,DHFR,graph,0.5123,1
IForest,DHFR,graph,0.5128,1
IForest,DHFR,graph,0.4563,1
IForest,DHFR,graph,0.5699,1
IForest,DHFR,graph,0.4358,1
IForest,DHFR,graph,0.5817,1
IForest,DHFR,graph,0.6249,1
IForest,DHFR,graph,0.4789,5
IForest,DHFR,graph,0.6089,5
IForest,DHFR,graph,0.4743,5
IForest,DHFR,graph,0.5437,5
IForest,DHFR,graph,0.4774,5
IForest,DHFR,graph,0.4198,5
IForest,DHFR,graph,0.4353,5
IForest,DHFR,graph,0.5822,5
IForest,DHFR,graph,0.5529,5
IForest,DHFR,graph,0.7014,5
IForest,DHFR,graph,0.5067,10
IForest,DHFR,graph,0.6012,10
IForest,DHFR,graph,0.4995,10
IForest,DHFR,graph,0.5015,10
IForest,DHFR,graph,0.4507,10
IForest,DHFR,graph,0.5632,10
IForest,DHFR,graph,0.4512,10
IForest,DHFR,graph,0.5576,10
IForest,DHFR,graph,0.6146,10
IForest,DHFR,graph,0.6912,10
IForest,DHFR,graph,0.4399,25
IForest,DHFR,graph,0.5745,25
IForest,DHFR,graph,0.4728,25
IForest,DHFR,graph,0.4378,25
IForest,DHFR,graph,0.4132,25
IForest,DHFR,graph,0.592,25
IForest,DHFR,graph,0.464,25
IForest,DHFR,graph,0.5596,25
IForest,DHFR,graph,0.6788,25
IForest,DHFR,graph,0.6634,25
IForest,DHFR,graph,0.4173,50
IForest,DHFR,graph,0.5735,50
IForest,DHFR,graph,0.4676,50
IForest,DHFR,graph,0.4132,50
IForest,DHFR,graph,0.4111,50
IForest,DHFR,graph,0.5858,50
IForest,DHFR,graph,0.4579,50
IForest,DHFR,graph,0.5596,50
IForest,DHFR,graph,0.6249,50
IForest,DHFR,graph,0.649,50
